,ID,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90
Fy_071,327,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_072,329,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_073,330,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_074,332,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_075,333,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_076,334,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_077,337,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_078,338,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_079,408,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_080,409,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_081,410,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_082,411,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_083,414,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_084,415,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_085,416,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_086,417,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_087,418,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_088,420,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_089,421,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_090,422,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_091,423,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_092,424,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_093,427,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_094,429,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_095,430,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_096,432,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_097,433,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_098,434,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_099,437,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fy_100,438,1.03946E-13,147.8927025,294.6598523,439.1844627,580.3666141,717.1318252,848.43923,973.2895,1090.732449,1199.874266,1299.884315,1390.001459,1469.539853,1537.894162,1594.544167,1639.058729,1671.099063,1690.421325,1696.87846
Fx_001,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fx_002,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fx_003,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fx_004,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fx_005,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fx_006,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fx_007,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fx_008,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fx_009,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fx_010,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fx_011,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fx_012,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
